NO,식품종류,식품명,상세분류,1회제공량,kcal,단백질(g),지방(g),탄수화물(g)
32802,가공식품,명태데리야끼조림,즉석조리식품,100.0,77.4,13.9,0.6,4.1
32803,가공식품,무감자조림,즉석조리식품,100.0,44.0,1.4,0.3,9
32804,가공식품,허브치킨플레로티,즉석조리식품,245.0,405.0,22,19,37
32805,가공식품,머스타드치킨랩샌드위치,즉석조리식품,165.0,455.0,19,25,38
32806,가공식품,계란야채 곤약 볶음밥 & 토마토소스 닭가슴살 슬라이스,즉석조리식품,250.0,331.0,26,7,41
32807,가공식품,맛있는 오뚜기 컵밥 원조맛집 김치찌개밥,즉석조리식품,310.0,385.0,13,7,68
32808,가공식품,송송썰린 김치가 푸짐한 김치찌개라면,유탕면,105.0,455.0,10,16,68
32809,가공식품,웰프로틴그레인,즉석섭취식품,40.0,161.0,13.6,2,26
32810,가공식품,서리태콩물쉐이크,즉석섭취식품,40.0,172.0,15,5.1,16.7
32811,가공식품,흑당미숫가루,즉석섭취식품,50.0,213.0,3.9,4.2,40
32812,가공식품,시래기해장국,즉석조리식품,75.0,280.0,8,8,43
32813,가공식품,한우무국,즉석조리식품,170.0,44.0,3.8,0.6,5.9
32814,가공식품,더벤티 삼각빵,즉석조리식품,70.0,204.0,7,11,18
32815,가공식품,순미당 샌드위치,즉석조리식품,70.0,204.0,7,11,18
32816,가공식품,에이미샌드,즉석조리식품,70.0,204.0,7,11,18
32817,가공식품,머스타드브리또,즉석조리식품,130.0,330.0,12,12,42
32818,가공식품,핫치킨브리또T,즉석조리식품,130.0,330.0,12,12,42
32819,가공식품,에그모닝 치아바타,즉석조리식품,175.0,365.0,14,12,50
32820,가공식품,매콤 핫치킨 브리또,즉석조리식품,178.0,410.0,20,14,51
32821,가공식품,매콤치킨브리또,즉석조리식품,180.0,359.0,12,12,42
32822,가공식품,녹차치아바타샌드위치(치킨브레스트&머쉬룸),즉석조리식품,200.0,420.0,25,14,49
32823,가공식품,러브잇 닭가슴살 카레 매운맛,즉석조리식품,120.0,120.0,10,3.2,13
32824,가공식품,얼큰추어탕,즉석조리식품,450.0,210.0,11,11,17
32825,가공식품,닭고기영양진국,즉석조리식품,170.0,41.0,5,0.1,5.1
32826,가공식품,건강현미밥바 감자양파현미밥바,즉석조리식품,90.0,125.0,4,1.3,24
32827,가공식품,"북촌손만두 고기굴
림만두",만두,225.0,435.0,21,28,25
32828,가공식품,식자재왕 추어탕,즉석조리식품,500.0,165.0,13,8,12
32829,가공식품,SD푸드 식도락 부대찌개,즉석조리식품,600.0,330.0,17,8,46
32830,가공식품,쌀눈 새알단팥죽,즉석조리식품,200.0,221.0,17.4,0.2,37.4
32831,가공식품,치즈비프랩샌드위치,즉석조리식품,160.0,360.0,21,14,37
32832,가공식품,달콤머스타드치킨치즈브리또,즉석조리식품,170.0,420.0,19,17,48
32833,가공식품,햄말이깻잎불고기주먹밥,즉석섭취식품,174.0,347.0,11,10,54
32834,가공식품,치킨치즈브리또,즉석조리식품,174.0,476.0,26,20,48
32835,가공식품,5가지나물밥&중화풍두부에스,즉석조리식품,220.0,230.0,15,6,28
32836,가공식품,모닝서리태,즉석섭취식품,40.0,195.0,17,9,11
32837,가공식품,맛있는 오뚜기 컵밥 차돌강된장보리밥,즉석조리식품,310.0,340.0,9,6,63
32838,가공식품,오늘하노이곤약메밀면,즉석조리식품,195.0,60.0,3,0,12
32839,가공식품,취나물솥밥 간장과 참기름,즉석조리식품,424.0,330.0,6,6,66
32840,가공식품,맛있는 오뚜기 컵밥 진한 쇠고기미역국밥,즉석조리식품,314.0,350.0,12,4.8,65
32841,가공식품,프리미엄 웰선식 귀리,즉석섭취식품,50.0,200.0,11.4,2.7,33
32842,가공식품,연어데리야끼소스,즉석조리식품,100.0,73.7,8.5,2.5,4.3
32843,가공식품,식자재왕 육개장,즉석조리식품,500.0,155.0,6,4.8,22
32844,가공식품,식자재왕 소내장탕,즉석조리식품,500.0,285.0,21,18,8
32845,가공식품,식자재왕 닭개장,즉석조리식품,500.0,175.0,18,7,10
32846,가공식품,우리밀로만든카레소스,즉석조리식품,200.0,220.0,8,14,15
32847,가공식품,구운 호박과 마스카폰 치즈를 넣은 호박스프,즉석조리식품,200.0,274.0,2,25,12
32848,가공식품,카라멜화시킨 양파가 가득 씹히는 프렌치 양파스프,즉석조리식품,200.0,88.0,4,1,9
32849,가공식품,사골미역국,즉석조리식품,75.0,257.0,13,4.5,41
32850,가공식품,오뚜기 옥수수스프,즉석조리식품,80.0,355.0,8,6.8,60
32851,가공식품,크림스프,즉석조리식품,80.0,350.0,4,12,56
32852,가공식품,떡갈비&전주비빔삼각김밥,즉석섭취식품,100.0,188.0,4,6,30
32853,가공식품,치킨마쉬룸 치아바타 샌드위치,즉석조리식품,165.0,316.0,21,5,41
32854,가공식품,치즈야채볶음밥(냉동),즉석조리식품,180.0,327.4,8,9.5,52.6
32855,가공식품,스키니랩 곤약리조또 토마토&닭가슴살,즉석조리식품,200.0,125.0,4,0.8,26
32856,가공식품,맛있는 오뚜기 컵밥 톡톡 김치알밥,즉석조리식품,222.0,355.0,7,9,61
32857,가공식품,레드퀴노아갈릭닭가슴살볶음밥&닭가슴살 프랑크,즉석조리식품,240.0,345.0,23,10,41
32858,가공식품,맛있는 오뚜기 컵밥 곤드레나물보리밥,즉석조리식품,244.0,345.0,7,10,57
32859,가공식품,맛있는 오뚜기 컵밥 얼큰쇠고기전골밥,즉석조리식품,320.0,385.0,14,7,67
32860,가공식품,헛개황태 해장국,즉석조리식품,500.0,85.0,11,2.1,6
32861,가공식품,정갈한 쇠고기 미역국,즉석조리식품,500.0,150.0,8,11,5
32862,가공식품,고사리육개장블럭,즉석조리식품,75.0,255.0,11,6,40
32863,가공식품,치즈야채볶음밥,즉석조리식품,160.0,291.0,7.1,8.4,46.7
32864,가공식품,양송이스프,즉석조리식품,80.0,315.0,8,8.4,52
32865,가공식품,쇠고기스프,즉석조리식품,80.0,315.0,8,6.4,56
32866,가공식품,새우볶음밥(냉동),즉석조리식품,180.0,293.3,8.9,7.7,47
32867,가공식품,양송이스프,즉석조리식품,180.0,257.0,3,21,14
32868,가공식품,시집가는 마시래기뼈해장국,즉석조리식품,700.0,410.2,30.31,23.24,19.95
32869,가공식품,황태가루무국,즉석조리식품,150.0,32.6,7.5,0.2,1.2
32870,가공식품,한우사골된장국,즉석조리식품,170.0,24.5,1.6,0.5,3.3
32871,가공식품,생야채계란탕,즉석조리식품,170.0,33.3,1.9,0.7,4.9
32872,가공식품,SD푸드 식도락 육개장,즉석조리식품,600.0,110.0,13,3.1,7
32873,가공식품,식자재왕 우거지갈비탕,즉석조리식품,600.0,275.0,23,15,12
32874,가공식품,SD푸드 식도락 곱창전골,즉석조리식품,600.0,295.0,16,17,18
32875,가공식품,모닝풀 쇠고기야채죽,즉석조리식품,140.0,80.0,3,2.1,12
32876,가공식품,모닝풀 육개장죽,즉석조리식품,140.0,130.0,3,5,18
32877,가공식품,모닝풀 삼계죽,즉석조리식품,140.0,90.0,3,1.4,16
32878,가공식품,모닝풀 게살감자죽,즉석조리식품,140.0,75.0,2,1.3,14
32879,가공식품,새우볶음밥,즉석조리식품,160.0,260.7,7.9,6.9,41.8
32880,가공식품,한우불고기볶음밥(냉동),즉석조리식품,180.0,328.6,8.8,8.3,54.7
32881,가공식품,간장찜닭소스,즉석조리식품,100.0,61.9,6.7,0.3,8.1
32882,가공식품,옥수수 알갱이가 살아있는 옥수수스프,즉석조리식품,200.0,270.0,6,19,24
32883,가공식품,512버터 햄프콜리,즉석조리식품,210.0,301.0,13,24.3,6
32884,가공식품,한우불고기볶음밥,즉석조리식품,160.0,292.1,7.8,7.4,48.6
32885,가공식품,잡채볶음밥(냉동),즉석조리식품,180.0,288.0,9.8,9.8,40.3
32886,가공식품,오뚜기 옛날 쌀 떡국,즉석조리식품,172.2,420.0,9,3.8,88
32887,가공식품,미역황태국,즉석조리식품,50.0,175.0,13,3.9,23
32888,가공식품,맑은대구탕,즉석조리식품,150.0,39.8,8.7,0.2,0.9
32889,가공식품,채선당 소고기 샤브탕,즉석조리식품,800.0,290.0,21,18,12
32890,가공식품,gomgom순대국,즉석조리식품,600.0,320.0,20,10,37.5
32891,가공식품,한우불고기소스,즉석조리식품,100.0,54.9,8.4,1.7,1.5
32892,가공식품,잡채볶음밥,즉석조리식품,160.0,256.0,8.7,8.7,35.8
32893,가공식품,올리브햄치즈에그샌드위치,즉석조리식품,140.0,249.0,21.7,3.8,32.1
32894,가공식품,닭가슴살볶음밥(냉동),즉석조리식품,180.0,291.6,10.6,5.9,49
32895,가공식품,캐롯&토마토 스프,즉석조리식품,180.0,80.0,6,4,11
32896,가공식품,닭가슴살볶음밥,즉석조리식품,160.0,259.2,9.4,0.6,43.6
32897,가공식품,치킨바베큐 치아바타,즉석조리식품,156.0,345.0,24,7,46
32898,가공식품,다섯가지 야채 새우 볶음밥&닭가슴살,즉석조리식품,230.0,300.0,20,5,44
32899,가공식품,gomgom갈비탕,즉석조리식품,600.0,125.0,19,3.7,3
32900,가공식품,SD푸드 식도락 갈비탕,즉석조리식품,600.0,125.0,19,3.7,4
32901,가공식품,장터할매 영양갈비탕,즉석조리식품,800.0,485.0,39,24,27
32902,가공식품,맛있는 오뚜기 컵밥 평양식 온반,즉석조리식품,311.5,310.0,10,2.4,62
32903,가공식품,맛있는 오뚜기 컵밥 황태콩나물해장국밥,즉석조리식품,301.5,310.0,10,3.8,59
32904,가공식품,세이면 설렁탕,숙면,194.0,340.0,8,3.8,58
32905,가공식품,양송이크림수프,즉석조리식품,200.0,225.0,4,17,14
32906,가공식품,트러플오일이 들어있는 버섯스프,즉석조리식품,200.0,196.0,5,19,6
32907,가공식품,장터할매 버섯뚝불고기,즉석조리식품,400.0,250.0,17,3.6,38
32908,가공식품,쌀눈 한우야채죽,즉석조리식품,140.0,97.0,4,1.1,17.8
32909,가공식품,쌀눈 닭죽,즉석조리식품,200.0,134.0,25,1,6.2
32910,가공식품,생명콩죽,즉석조리식품,300.0,165.0,5,0.5,36
32911,가공식품,모듬야채카레소스,즉석조리식품,100.0,60.6,5.5,1.8,5.6
32912,가공식품,곤드레볶음밥(냉동),즉석조리식품,180.0,230.6,7.2,1.3,47.6
32913,가공식품,곤드레볶음밥,즉석조리식품,160.0,205.0,6.4,1.1,42.3
32914,가공식품,맛있는 오뚜기 컵밥 서울식 설렁탕국밥,즉석조리식품,311.0,320.0,11,3.8,60
32915,가공식품,쉐푸드 소고기무국,즉석조리식품,500.0,65.0,11,1.4,2
32916,가공식품,진한소고기미역국,즉석조리식품,500.0,85.0,11,3,4
32917,가공식품,비건 얼갈이된장국,즉석조리식품,230.0,86.0,8,3.6,4
32918,가공식품,비비고 소고기미역국,즉석조리식품,500.0,95.0,7,3.9,8
32919,가공식품,비비고 황태해장국,즉석조리식품,500.0,80.0,6,1,12
32920,가공식품,비건 들깨 미역국,즉석조리식품,230.0,176.0,10,14,2
32921,가공식품,양송이스프,즉석조리식품,180.0,145.0,4,14,5
32922,가공식품,신선한 완두콩이 씹히는 완두콩스프,즉석조리식품,200.0,335.0,6,25,19
32923,가공식품,통 관자가 들어간 클램차우더스프,즉석조리식품,200.0,290.0,6,26,12
32924,가공식품,감자크림스프,즉석조리식품,200.0,314.0,4,30,9
32925,가공식품,쌀눈 한우야채죽(냉장),즉석조리식품,200.0,121.0,15.8,0.8,12.6
32926,가공식품,쌀눈 카레닭죽,즉석조리식품,200.0,133.0,20.6,1.2,10
32927,가공식품,쌀눈 고소미잣죽,즉석조리식품,200.0,310.0,22,12,28.4
32928,가공식품,온니오트죽 쇠고기미역,즉석조리식품,40.0,160.0,5.73,4,25
32929,가공식품,가자미야채구이,즉석조리식품,55.0,35.3,6.3,1,0.3
32930,가공식품,안동골부리국,즉석조리식품,500.0,55.0,5,0,10
32931,가공식품,쉐푸드 소고기미역국,즉석조리식품,500.0,115.0,9,6,5
32932,가공식품,성게알미역국,즉석조리식품,430.0,90.0,6,2.8,10
32933,가공식품,뜨끈이 시금치 된장국,즉석조리식품,170.0,36.0,2,0,6
32934,가공식품,장터할매  육개장,즉석조리식품,600.0,150.0,12,4.2,16
32935,가공식품,식자재왕 설렁탕,즉석조리식품,500.0,70.0,10,2.4,1
32936,가공식품,양반 미역국,즉석조리식품,500.0,120.0,5,6,11
32937,가공식품,설렁탕,즉석조리식품,600.0,255.0,31,13,2.7
32938,가공식품,햄참치마요삼각김밥,즉석섭취식품,105.0,220.0,5,3.8,42
32939,가공식품,참치마요삼각김밥,즉석섭취식품,109.0,261.0,6,8,42
32940,가공식품,쌀눈 참전복죽,즉석조리식품,200.0,166.0,21,4,11.6
32941,가공식품,쌀눈 매생이전복죽,즉석조리식품,140.0,85.0,2.9,0.9,16.5
32942,가공식품,밀스원국밥닭가슴살미역국,즉석조리식품,281.0,375.0,11,7,67
32943,가공식품,왕갈비탕,즉석조리식품,800.0,720.0,54,55,3
32944,가공식품,소들녘 진眞갈비탕,즉석조리식품,800.0,180.0,21,5,12
32945,가공식품,식자재왕 갈비탕,즉석조리식품,600.0,280.0,40,5,18
32946,가공식품,건강현미밥바 김구이현미밥바,즉석조리식품,90.0,175.0,5,4.6,29
32947,가공식품,닭가슴살들깨국,즉석조리식품,150.0,114.9,13.8,6.3,0.8
32948,가공식품,곰곰간편누룽지,즉석조리식품,30.0,115.0,1.5,0,27
32949,가공식품,현미곤약밥,즉석조리식품,150.0,245.0,4.4,1.7,53
32950,가공식품,감자스프,즉석조리식품,180.0,229.0,5,17,16
32951,가공식품,갈비탕,즉석조리식품,700.0,265.0,11,13,26
32952,가공식품,국내산 다슬기국,즉석조리식품,500.0,15.0,1,1,1
32953,가공식품,서청미역 조개미역국,즉석조리식품,700.0,265.0,23,13,13
32954,가공식품,모닝 귀리,즉석섭취식품,50.0,208.0,7,2.7,39
32955,가공식품,장터할매 갈비탕,즉석조리식품,600.0,170.0,14,8,9
32956,가공식품,장터할매 왕갈비탕,즉석조리식품,1000.0,495.0,29,31,24
32957,가공식품,갈비탕,즉석조리식품,100.0,25.0,4,1,0
32958,가공식품,착한연잎밥,즉석조리식품,100.0,170.0,0,0.6,37
32959,가공식품,식자재왕 미니핫도그,빵류,100.0,270.0,9,11,35
32960,가공식품,리얼소시지 미니 핫도그,빵류,100.0,290.0,11,16,25
32961,가공식품,한입핫도그,빵류,100.0,310.0,9,17,30
32962,가공식품,모짜렐라치즈핫도그1,빵류,100.0,337.76,7.71,15.44,41.99
32963,가공식품,맛있는 단호박 핫도그,빵류,100.0,260.0,7,8,39
32964,가공식품,우리밀핫도그,빵류,100.0,316.28,8.43,15.6,35.54
32965,가공식품,롱 핫도그,빵류,100.0,284.82,8.48,14.14,30.91
32966,가공식품,맛있는핫도그,빵류,100.0,255.0,4,9,40
32967,가공식품,반반한핫도그,빵류,100.0,275.0,9,11,35
32968,가공식품,쉐프원 핫도그,빵류,100.0,270.0,8,4.6,49
32969,가공식품,고구마핫도그,빵류,100.0,295.0,10,17,25
32970,가공식품,맛상호박죽,즉석조리식품,100.0,78.0,2,1.3,14
32971,가공식품,미자언니네 호박죽,즉석조리식품,100.0,78.0,2,1.3,14
32972,가공식품,재료세트(매콤제육),즉석섭취식품,100.0,210.0,5,4.5,42
32973,가공식품,도깨비핫도그,빵류,100.0,299.08,7.62,14.12,35.38
32974,가공식품,외갓집송탄서정리부대찌개,즉석조리식품,100.0,84.0,3,2.8,12
32975,가공식품,보송보송 카스테라 핫도그,빵류,100.0,307.83,6.28,-,38.93
32976,가공식품,고구마치즈스틱,즉석조리식품,100.0,215.0,10,6,32
32977,가공식품,옛날빅핫도그,빵류,100.0,333.59,8.41,17.51,35.59
32978,가공식품,초밥용밥2(신동진),즉석섭취식품,100.0,330.0,5,1.5,75
32979,가공식품,동원꼬막 간장비빔,즉석조리식품,100.0,90.0,4,1,16
32980,가공식품,동원꼬막 매콤비빔,즉석조리식품,100.0,90.0,4,1,16
32981,가공식품,초밥용밥(신동진),즉석섭취식품,100.0,335.0,5,1.6,76
32982,가공식품,강남 옛날핫도그,빵류,100.0,301.8,7,11.9,41.7
32983,가공식품,DIY초밥이야 새우+초밥키트,즉석조리식품,100.0,146.0,7,0.8,28
32984,가공식품,동원 골뱅이비빔,즉석조리식품,100.0,80.0,3,1,15
32985,가공식품,비건 찹스테이크맛,즉석조리식품,100.0,0.0,15,5,23
32986,가공식품,킹즈치아바타핫도그,빵류,100.0,243.0,11,13,10
32987,가공식품,강창구토마토진순대국,즉석조리식품,100.0,90.92,4.96,1.15,4.98
32988,가공식품,한컵순대족발,즉석조리식품,100.0,206.0,7,4.4,35
32989,가공식품,아이고구마멸치,즉석조리식품,100.0,93.0,3,1,19
32990,가공식품,제일안주 순살불닭,즉석조리식품,100.0,205.0,13,12,11
32991,가공식품,더진국 전통국밥,즉석조리식품,100.0,92.7,4.3,3.3,11.4
32992,가공식품,전설의 을지로 수육 국밥,즉석조리식품,100.0,92.7,4.3,3.3,11.4
32993,가공식품,DIY초밥이야 광어+초밥키트,즉석조리식품,100.0,149.0,9,1.1,26
32994,가공식품,제일안주 소양 불 막창,즉석조리식품,100.0,210.0,15,12,11
32995,가공식품,맵짱 맛짱 떡볶이,즉석조리식품,100.0,195.0,5,1.8,39
32996,가공식품,맛있는 부대볶음,즉석조리식품,100.0,132.9,5.4,8.5,8.7
32997,가공식품,호박죽,즉석조리식품,100.0,90.0,1,0,20
32998,가공식품,미자언니네 단팥죽,즉석조리식품,100.0,95.0,4,0.5,19
32999,가공식품,단팥죽,즉석조리식품,100.0,95.0,4,0.5,19
33000,가공식품,샐러드 피자두판,빵류,100.0,205.0,10,8,22
33001,가공식품,더진국 매울辛국밥,즉석조리식품,100.0,108.3,4.9,-,10.02
33002,가공식품,전설의 을지로 辛 수육 국밥,즉석조리식품,100.0,108.3,4.9,5.4,10.02
33003,가공식품,쉐프의 혼밥(미니고구마&닭가슴살슬라이스),즉석조리식품,100.0,154.0,9,2.9,23
33004,가공식품,데일리 옥수수스프,즉석조리식품,100.0,410.0,6,11,72
33005,가공식품,카야샌드위치,즉석섭취식품,100.0,307.0,7,11,45
33006,가공식품,통새우산도,즉석섭취식품,100.0,285.0,8.5,15,28
33007,가공식품,닭가슴살버섯카레볶음,즉석조리식품,100.0,81.0,9,1.4,8
33008,가공식품,제일안주 불돼지껍데기,즉석조리식품,100.0,304.0,22,25,7
33009,가공식품,갈비만두,만두,100.0,356.0,15,17,35
